Timestamp,Institution,Location,Subject Area,Review Date,URL,Rank,Appointment,Last Update,Notes,Number Applied,Mod Flag,Notes Backup,Number Applied
10/21/2022 3:25,Kennesaw State Universty,Georgia,"Biology, Genetics, Microbiology, Immunology & Parasitology",11/18/2022,https://jobs.chronicle.com/job/37345114/open-rank-faculty-positions-in-biology-genetics-microbiology-immunology-and-parasitology-/,Rank Open,Tenure Track,11/14/2022 19:05,"1) Looks like they want someone with human focus, is it worth applying for wildlife folks? 2) Always worth applying! 3) Looks like they want 3 reference letters upfront :/ ",,FALSE,"1) Looks like they want someone with human focus, is it worth applying for wildlife folks? 2) Always worth applying! 3) Looks like they want 3 reference letters upfront :/ ",
10/20/2022 18:52,Penn State University,Pennsylvania,Disease Ecology,11/28/2022,https://psu.wd1.myworkdayjobs.com/en-US/PSU_Academic/job/Penn-State-University-Park/Assistant-Professor-of-Disease-Ecology_REQ_0000023427-1,Asst / Assoc Prof,Tenure Track,3/30/2023 16:27,"failed search from last year? funny, I just got the rejection email which sounded like they hired someone  2) Some HR systems send those when the past position listing is closed, which often happens when the new listing goes in.  3) yes, failed search from last year, now open to Assoc Prof as well. 4) cannot submit since it showed that I have applied it last year?? 5) re: 4, candidates who applied last year can reapply. suggest contacting search chair if HR system giving you issues 6) Interview request 12/8 X4 (phone interview) 7) in person interview requested 12/23 x2 8) Verbal offer made 2/28. 8) Position is now filled.",1,FALSE,"failed search from last year? funny, I just got the rejection email which sounded like they hired someone  2) Some HR systems send those when the past position listing is closed, which often happens when the new listing goes in.  3) yes, failed search from last year, now open to Assoc Prof as well. 4) cannot submit since it showed that I have applied it last year?? 5) re: 4, candidates who applied last year can reapply. suggest contacting search chair if HR system giving you issues 6) Interview request 12/8 X4 (phone interview) 7) in person interview requested 12/23 x2 8) Verbal offer made 2/28. 8) Position is now filled.",1
10/20/2022 16:35,Northern Michigan University,Michigan,Fish Biology,1/17/2023,https://workatnmu.nmu.edu/cw/en-us/job/493978/assistant-professortenure-trackfish-biologist,Asst Prof,Tenure Track,4/3/2023 8:25,"Zoom interview requested (2/1/2023) x3 2) Did anyone receive an on campus interview request? 3) No, but references contacted 4) Updates on offers?",4,FALSE,"Zoom interview requested (2/1/2023) x3 2) Did anyone receive an on campus interview request? 3) No, but references contacted 4) Updates on offers?",4
10/20/2022 10:57,Eastern Illinois University,Illinois,Wildlife Ecology,11/30/2022,https://apply.interfolio.com/114933,Asst Prof,Tenure Track,2/24/2023 18:37,"mammals or birds. EIU biological sciences pays extremely well, the tenure process is prescriptive, and they are getting a state of the art bio building set to open in the spring of 2025! 2) Any updates? 12/1 3) no news as of 1/12 4) On campus interview invite 5) Offer made",2,FALSE,"mammals or birds. EIU biological sciences pays extremely well, the tenure process is prescriptive, and they are getting a state of the art bio building set to open in the spring of 2025! 2) Any updates? 12/1 3) no news as of 1/12 4) On campus interview invite 5) Offer made",2
10/20/2022 10:37,Georgetown University in Qatar,Middle East,Science for All Program,11/15/2022,https://apply.interfolio.com/114663,Rank Open,Fixed Term,,,,FALSE,,
10/20/2022 10:01,Wilkes University,Pennsylvania,Neurophysiologist,11/28/2022,https://jobs.chronicle.com/job/37344515/assistant-professor-biology-and-earth-systems-science/,Asst Prof,Tenure Track,2/17/2023 6:13,1) Anyone hear anything?,1,FALSE,1) Anyone hear anything?,1
10/20/2022 10:01,Wilkes University,Pennsylvania,Environmental Plant Biologist,11/28/2022,https://jobs.chronicle.com/job/37344515/assistant-professor-biology-and-earth-systems-science/,Asst Prof,Tenure Track,10/21/2022 8:51,,,FALSE,,
10/20/2022 9:08,Queen Mary University of London,United Kingdom,Various Areas,11/12/2022,https://www.qmul.ac.uk/strategic-hires-se/,Rank Open,Tenure Track,10/20/2022 9:10,"25 Lecturerships/Senior Lectureships and 5 Readerships/Professorships in: ... Machine Learning and Data Science; Green Energy and Sustainable Engineering; Genetics, Genomics and Fundamental Cell Biology; Synthetic Biology and Biotechnology; Bioengineering, ... ",,FALSE,"25 Lecturerships/Senior Lectureships and 5 Readerships/Professorships in: ... Machine Learning and Data Science; Green Energy and Sustainable Engineering; Genetics, Genomics and Fundamental Cell Biology; Synthetic Biology and Biotechnology; Bioengineering, ... ",
10/20/2022 8:49,Indiana University Bloomington,Indiana,Biology Lecturer,11/1/2022,https://www.higheredjobs.com/faculty/details.cfm?JobCode=178130235&Title=Lecturer%20position%20in%20Biology,Instructor,Permanent Non-TT,10/20/2022 12:55,"1) SC member: this is a teaching-focused position where half of the teaching duties (one semester per year) are in an undergraduate research program, leading incoming students in authentic research; we would prefer a field ecologist but are open to other specialties as well; I currently teach in the research program and am happy to answer any questions.",1,FALSE,"1) SC member: this is a teaching-focused position where half of the teaching duties (one semester per year) are in an undergraduate research program, leading incoming students in authentic research; we would prefer a field ecologist but are open to other specialties as well; I currently teach in the research program and am happy to answer any questions.",1
10/20/2022 8:25,Bigelow Laboratory for Ocean Sciences,Maine,Environmental Health & Safety Manager,11/1/2022,https://bigelow.freshteam.com/jobs/IS3WK8ndDkBI/environmental-health-and-safety-manager,Manager,Permanent Non-Academic,,,,FALSE,,
10/20/2022 6:26,University of Miami,Florida,"Marine, Atmospheric, Environmental or Earth Sciences with Data Science Expertise",,https://umiami.wd1.myworkdayjobs.com/en-US/UMFaculty/job/Open-Rank-Professor-in-Marine-or-Atmospheric-Science-with-Data-Science-Expertise_R100053049,Rank Open,Tenure Track,2/21/2023 10:55,1) Phone / zoom interviews offered and refrences contacted,,FALSE,1) Phone / zoom interviews offered and refrences contacted,
10/20/2022 6:26,University of Miami,Florida,Interdisciplinary Environmental Science & Policy,,https://umiami.wd1.myworkdayjobs.com/en-US/UMFaculty/job/Environmental-Science-and-Policy-Assistant-Associate-Full-Professor_R100061284,Rank Open,Tenure Track,,,,FALSE,,
10/20/2022 6:21,Wofford College,South Carolina,Environmental Studies,10/20/2022,https://www.wofford.edu/wofford.edu/documents/administration/human-resources/job-posting-pdfs/assistant-professor-of-environmental-studies.pdf,Asst Prof,Tenure Track,,,,FALSE,,
10/20/2022 5:44,University of Scranton,Pennsylvania,Microbiology,11/28/2022,https://universityofscrantonjobs.com/postings/6287,Asst Prof,Tenure Track,11/21/2022 14:06,"1) SC member here. I want to clarify this statement in the ad: “The University is a Catholic and Jesuit University animated by the spiritual vision and the tradition of excellence characteristic of the Society of Jesus and those who share in its way of proceeding. All candidates must indicate how they would help communicate and support the Catholic and Jesuit identity and mission of the University.” To be clear, you will never be asked about religion while interviewing or working here. We are a Jesuit institution (like many others including Georgetown, Gonzaga, Boston College, etc.) and so we are encouraged to use the general principles of Jesuit education in our teaching (e.g. cura personalis, individual attention to students). Please feel free to ask more questions about this or our department here – we are a young, friendly department in a low COL area in a beautiful region of PA. 2) @2 - thank you so much for this clarification up front, always nice to hear this! x2!",,FALSE,"1) SC member here. I want to clarify this statement in the ad: “The University is a Catholic and Jesuit University animated by the spiritual vision and the tradition of excellence characteristic of the Society of Jesus and those who share in its way of proceeding. All candidates must indicate how they would help communicate and support the Catholic and Jesuit identity and mission of the University.” To be clear, you will never be asked about religion while interviewing or working here. We are a Jesuit institution (like many others including Georgetown, Gonzaga, Boston College, etc.) and so we are encouraged to use the general principles of Jesuit education in our teaching (e.g. cura personalis, individual attention to students). Please feel free to ask more questions about this or our department here – we are a young, friendly department in a low COL area in a beautiful region of PA. 2) @2 - thank you so much for this clarification up front, always nice to hear this! x2!",
10/19/2022 17:35,Radford University,Virginia,Genetics,11/11/2022,https://jobs.radford.edu/postings/12166,Asst Prof,Tenure Track,12/2/2022 9:47,Interview request 11/21,,FALSE,Interview request 11/21,
10/19/2022 17:35,West Virginia University,West Virginia,Biology,10/24/2022,https://wvu.taleo.net/careersection/faculty/jobdetail.ftl?job=20749&tz=GMT-07%3A00&tzname=America%2FLos_Angeles,Teaching Asst Prof,Fixed Term,2/14/2023 8:24,Terms of three years. invite received. Filled,1,FALSE,Terms of three years. invite received. Filled,1
10/19/2022 17:32,West Virginia University,West Virginia,Greenhouse / Plant Collection,10/17/2022,https://wvu.taleo.net/careersection/faculty/jobdetail.ftl?job=20739&tz=GMT-07%3A00&tzname=America%2FLos_Angeles,Asst Prof,Fixed Term,10/19/2022 17:33,"Open until filled, was re-posted to ECOLOG 10/19 so I assume is unfilled. This is a service assistant professor with teaching and greenhouse/herbarium dutires, terms of 3 years, renewable. ",,FALSE,"Open until filled, was re-posted to ECOLOG 10/19 so I assume is unfilled. This is a service assistant professor with teaching and greenhouse/herbarium dutires, terms of 3 years, renewable. ",
10/19/2022 14:27,Molloy University,New York,Earth & Environmental Sciences,,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=f1758074-bb0b-4d6b-8d46-3a90ce325365&ccId=9200360824050_2&jobId=454626&lang=en_US&source=TW,Asst Prof,Tenure Track,12/20/2022 8:44,"1) broad background in the earth and environmental sciences are encouraged to apply, including candidates with backgrounds in fields such as ecology, geology, marine science, geochemistry, or other related disciplines   2) Zoom interview requested 12/20",2,FALSE,"1) broad background in the earth and environmental sciences are encouraged to apply, including candidates with backgrounds in fields such as ecology, geology, marine science, geochemistry, or other related disciplines   2) Zoom interview requested 12/20",2
10/19/2022 11:57,Monmouth College,Illinois,Organismal Biology,11/21/2022,https://www.monmouthcollege.edu/offices/personnel/employment-opportunities/,Asst Prof,Tenure Track,11/3/2022 6:33,1) Zoom interview,,FALSE,,
10/19/2022 11:51,University of San Francisco,California,Geographic Information Scientist,12/5/2022,https://usfca.wd5.myworkdayjobs.com/en-US/USF_Full-Time_Faculty/job/USF-Hilltop-Campus/Assistant-Professor--Tenure-Track--Environmental-Science-Department_R0007066,Asst Prof,Tenure Track,10/25/2022 16:04,"1) seeking ""Geographic Information Scientist with expertise in one or more of the following research areas applied to environmental science: remote sensing, geovisualization, big data, machine learning, web mapping, geospatial programming, LiDAR, Drone Technologies, and/or spatial modeling and analysis."" 2) FYI I interviewed here for a position a few years ago, in this department, and the search chair asked me just about every illegal question in the book during our 1-on-1: are you married? do you have kids? are you planning to? San Fran is expensive, you won't be able to afford more than a 1 bedroom flat, at least for a while. You should be okay not having a family for now. You could maybe have a cat. Dogs you usually have to move to the east bay for though. That commute is hard. Etc. 3) Lol, SF is one of the most dog-rich cities in the country. Though the expensive part is true. 4) (I'm #2) Ya, I have family in the bay so it was extra weird that the search chair was saying all that stuff when I knew it wasn't necessarily even true. All around odd vibes.",,FALSE,"1) seeking ""Geographic Information Scientist with expertise in one or more of the following research areas applied to environmental science: remote sensing, geovisualization, big data, machine learning, web mapping, geospatial programming, LiDAR, Drone Technologies, and/or spatial modeling and analysis."" 2) FYI I interviewed here for a position a few years ago, in this department, and the search chair asked me just about every illegal question in the book during our 1-on-1: are you married? do you have kids? are you planning to? San Fran is expensive, you won't be able to afford more than a 1 bedroom flat, at least for a while. You should be okay not having a family for now. You could maybe have a cat. Dogs you usually have to move to the east bay for though. That commute is hard. Etc. 3) Lol, SF is one of the most dog-rich cities in the country. Though the expensive part is true. 4) (I'm #2) Ya, I have family in the bay so it was extra weird that the search chair was saying all that stuff when I knew it wasn't necessarily even true. All around odd vibes.",
10/19/2022 10:31,University of Minnesota,Minnesota,Ecology / Evolution / Behavior,11/12/2022,https://hr.myu.umn.edu/jobs/ext/352255,Asst Prof,Tenure Track,4/4/2023 14:07,"1) general posting, anonymized statements whatever that means 2) position doesn't seem to have particular direction (what course would be taught or area of expertise they are looking for) anyone within know more? 3) A couple people on Twitter say Nov 12 for full consideration, and that the ad will be updated soon: https://twitter.com/mitoPR/status/1582821368609267713 , https://twitter.com/SnellRoodLab/status/1582818440666312705 4) anyone have guidance on anonymizing their statements 5) would anonymized just mean no name, or do you think that includes all reference to your current and previous institutions? 6) Also wondering about this, and from reading the ad, it seems you're supposed to anonymize all statements (diversity, research, teaching), but not cover letter? Would anonymizing a research statement include taking out all links to your publications? (You could link to pubs without including your name in the citation, but if someone clicks it, they'd know) 7) Unclear instructions, posted less than a month before its due, no clear direction, I would think they are trying to recruit an internal candidate but then it'd be very specific not very general, right? And what's with the anonymization? 'Color-blind' review processes are about as effective as Reaganomics. A person's identity is a relevant part of their experience, especially for a diversity statement. 8) someone on the search committee confirmed Nov 12 review date. 9) REALLY need a SC member to comment on what the heck anonymized means and why it is required. @9. Same. I dont know how I can do any anonymized talk about my own research or my experiences as x,y,z in in the diversity statement. 10) I applied to the UM Duluth campus last year, and they described how to do this, not sure they follow the same guidelines at the twin cities campus: https://scse.d.umn.edu/about/swenson-college-faculty-searches/search-faq Ignore the first half about other job ads and scroll to this section: ""What do you mean by an anonymized research and teaching statement?"" 11) @10 link is dead for me @11 fixed it, I added a period at the end, sorry 12) ok, after reading the link @10 I am more mad. This will take a LOT of work to do. How am i supposed to speak to specific and unique DEI and teaching opportunities I have had while hiding where they took place? I get the idea in spirit but this is just more work for the applicant and probably transparent anyway.  14) asking for diej is nothing but grandstanding.  if you're a bigot you'll just say what they want to hear. 13) Perhaps I'm missing something, but after reading the link @10 (thanks!), it doesn't seem that much work... x2 14) It seems the link to that faq doesn't work now? 15) I also applied to the Duluth campus and it was not a lot of work to convert statements, @12 simply use the phrase ""my current institution"". A little work goes a long way to make a more fair and unbiased search process. 16) Any confirmation that the link above applies to this search? It isn't for same campus.  @15 even when searches use anonymized statements, people note that it doesn't work well for DEIJ statements (https://www.science.org/content/article/can-anonymous-faculty-searches-boost-diversity), they are too personal to be anonymous. 17) I think for me the most frustrating part is asking for all of this (something that is not the norm for job calls) and not providing ANY resouces and links or just commentary on it. It feels a it like ""hey figure out what we mean by this and make it work so we can feel more like we are approaching DEI and hiring better"". 18) Just got an email clarification from someone on the search committee for this call. They said ""For anonymizing statements, simply removing your name from your research, teaching, and DEIJ statements is sufficient. For example, when citing your papers in your research statement, you could simply replace your name with 'Applicant' or something similar. We are trying to reduce our implicit bias. There is no need to remove your name from your CV or any other documents, as we will look at these materials (for all applicants) after evaluating the anonymized portions of the application materials."" 19) Heads up, this also requires FOUR not three letters of recommendation. Not up front, but probably more than most are expecting. 20) @18 Thank you for the info. Just checking, so then there is no need to also delete institution, neither journal names? Also, I couldn't find an email to who to write for questions in the job add. 21) Is anyone else struggling with this submission system? It's horrible! I've started this application three times, saved my progress as a draft. Then when I try to access it later by clicking ""apply now"" it says I've got an incomplete and unsubmitted draft, would I like to apply again? If I click yes, it takes me to a blank application and I have to start over. If I click no, it does nothing. Anyway, maybe don't click apply until you have all your documents prepped. 22) I'm literally gonna send this in redacted like a CIA classified document. Here's how to do it https://www.adobe.com/acrobat/hub/how-to/how-to-black-out-text-in-a-pdf-file  23) I always find the anonymized idea ridiculous.  People know who works on what, and it's really easy to find out who wrote that pub on sea slug genetics in the south carribean.  I don't think it helps as much as they pretend it does.  Even under anon review I get references to my prior work stating clearly that I am the first author.  24) it is a ridiculous concept. 25) Maybe a little early given the most likely high number of applications, but has anyone heard anything? 24) Nope x20 (25) Nothing as of Dec 8 x16. (26) Nothing as of 12/13 x7 27) Looks increasinly likely that this will a post holiday decision 28) Have heard that there were ~ 220 applicantions submitted. (29) Lower than I'd expect based on the 10X 'number applied' column. Here that would suggest nearly 500. 28) That is what I would have expected too- but evidently not! 29) waiting for an update here is killing me! x5 30) Semester hasn't started. I am not expecting to hear anhything until the end of January 31) Any news (32) No as of 1/13 x6 (33) No as of 1/20 x7 (34) Department seminar lists invited speakers as coming 2/8, 2/15, 2/22 (35) link? I don't see (34) Member of department here (non-faculty), they just sent a department email with the semester schedule 36) Are they listed as candidates? No one on this sheet got an interview? 37) there are no names listed on the seminar schedule. 38) huh weird......... 39) Sounds like they haven't announced the decisions but are optimistic that those dates will work for candidates. Honestly they should consider dates in March, most departments have gotten back to people in December/January to schedule talks for Feb.x5 37) Or maybe those dates are for the Ichtyology search that sent out campus invites earlier this month? 38) @37 you have kept my hope alive! let's hope that's it :-) 39) I have a bad feeling about it based on the information here. 40) Candidate for the Ichthyology job here: these are two separate departments in two separate colleges (FWCB vs EEB), I can't see them sharing a seminar series. The Ichthyology job listed possible visit dates as Thursdays in Feb or 1st Thurs in March for the FWCB department. 41) So they skipped the long list and went straight for the shortlist? Bizarre. 42) I'm not willing to believe anything until someone posts that they got an interview. (43) IIRC no letters were required for this job. I am near-certain that we're still waiting. (44) also stated they had a weird decision-making process (first cuts made based on statements, not CV) so I would not be shocked that this is taking foooooreeeeeveeeer. (45) ok what the heck is up with this search!? no news here and the first interviewee seminar is Feb 8!? they must have sent out invitations and no one here got one?? (34) Back with good news- those seminar dates have been ruled 'meaningless' after checking with a search committee member. Nothing on-site for a long while still.(35)  @34 Thanks for checking in on that for us! x6 36) Def nice to get some clarification on this, but ""a long while"" uff would be nice if job things lined up with eachother a bit 37) THey should take a lesson from the Mizzou job that has been sending updates b/c of the length of time its requiring to do blind reviews 38) The length of time this is taking will require most candidates to make other job arrangements for next year before even getting an INVITE at this point. This is a crazyyyy slow process. 39) At this point 90% of the jobs are closed and in the process of negotiating or on-campus interviews. I wonder the impact that might have on their selected pool once --if ever-- they get there. (40) I hope they go straight to in person and skip zoom. At this stage they might even need to skip letter requests. (41) Both of those might be HR requirements. Letters likely are, and take only a week to turn around, but don't expect the letters to be part of the decision making process beyond basic personality screening. 42) is there anyone here with insider insight on whats going on? This is one of the most applied to, slowest, and least transparent processes we have seen this cycle. 43) I have heard that the dean asked the department to hire someone late in the year, so the department had to put the search together at the last minute. They're probably doing their best under the circumstances - though info from the SC regarding progress here would obviously keep us from refreshing every hour and be much appreciated. 44) No idea if this may be causing the delay but I think there has been a lot of turnover with staff lately in the college from HR to admin/office positions. 45) Info from EEB: This search is taking a long time, for a number of reasons - late word that search was possible, breadth of the search, delays in HR, etc... I believe currently aiming to have interviews in late March, but invitations have not yet gone out. 46) Dunno about you, but I've started checking this space regularly for updates on the mystery and drama of it all. Academic jobs are so competitive, I'm confident they'll have strong candidates despite it being so slow. x5 (47) yes, very interested to see how this turns out, especially with the anonymized process. if it works well, that could be a model for other institutions. 48) Other institutions have done it: UConn last year, University of Washington a couple years ago... At some point all these institutions should share their experience and write a best practice (instead of always reinventing the wheels). (49) letters requested as a ""semi-finalist"" x3 (50) To you or letter writers? (51) not 49, but directly to my letter writers. (49) yeah, directly to letter writers x4 (52) https://tinyurl.com/mrebzyab (53) @52 😂😭 x3 (54) any idea how many ""semi-finalists"" there are? x 2. (55) at least 5 based on this job board. (56) For people who had letters requested, any new information? I haven't heard anything in 2 weeks. (58) I received an email from the SC indicating that missing letters wouldn't be a problem a few days after my letter writers were contacted. Aside from that, no. I assume everyone got that email? 59) Same, nothing since the letter communications 60) Invited for on campus interview (Invite received 3/3) x4 (61) not me! oh well, good luck! (62) congrats! Does the email mention how many people they are interviewing? (63) I think they invited 6 (63) for the people invited for in-person interviews, do you mind telling us what group do you work with? (64) how many 'semi-finalist' were considered? (65) I heard there are 6 folks invited x3",46,FALSE,"1) general posting, anonymized statements whatever that means 2) position doesn't seem to have particular direction (what course would be taught or area of expertise they are looking for) anyone within know more? 3) A couple people on Twitter say Nov 12 for full consideration, and that the ad will be updated soon: https://twitter.com/mitoPR/status/1582821368609267713 , https://twitter.com/SnellRoodLab/status/1582818440666312705 4) anyone have guidance on anonymizing their statements 5) would anonymized just mean no name, or do you think that includes all reference to your current and previous institutions? 6) Also wondering about this, and from reading the ad, it seems you're supposed to anonymize all statements (diversity, research, teaching), but not cover letter? Would anonymizing a research statement include taking out all links to your publications? (You could link to pubs without including your name in the citation, but if someone clicks it, they'd know) 7) Unclear instructions, posted less than a month before its due, no clear direction, I would think they are trying to recruit an internal candidate but then it'd be very specific not very general, right? And what's with the anonymization? 'Color-blind' review processes are about as effective as Reaganomics. A person's identity is a relevant part of their experience, especially for a diversity statement. 8) someone on the search committee confirmed Nov 12 review date. 9) REALLY need a SC member to comment on what the heck anonymized means and why it is required. @9. Same. I dont know how I can do any anonymized talk about my own research or my experiences as x,y,z in in the diversity statement. 10) I applied to the UM Duluth campus last year, and they described how to do this, not sure they follow the same guidelines at the twin cities campus: https://scse.d.umn.edu/about/swenson-college-faculty-searches/search-faq Ignore the first half about other job ads and scroll to this section: ""What do you mean by an anonymized research and teaching statement?"" 11) @10 link is dead for me @11 fixed it, I added a period at the end, sorry 12) ok, after reading the link @10 I am more mad. This will take a LOT of work to do. How am i supposed to speak to specific and unique DEI and teaching opportunities I have had while hiding where they took place? I get the idea in spirit but this is just more work for the applicant and probably transparent anyway.  14) asking for diej is nothing but grandstanding.  if you're a bigot you'll just say what they want to hear. 13) Perhaps I'm missing something, but after reading the link @10 (thanks!), it doesn't seem that much work... x2 14) It seems the link to that faq doesn't work now? 15) I also applied to the Duluth campus and it was not a lot of work to convert statements, @12 simply use the phrase ""my current institution"". A little work goes a long way to make a more fair and unbiased search process. 16) Any confirmation that the link above applies to this search? It isn't for same campus.  @15 even when searches use anonymized statements, people note that it doesn't work well for DEIJ statements (https://www.science.org/content/article/can-anonymous-faculty-searches-boost-diversity), they are too personal to be anonymous. 17) I think for me the most frustrating part is asking for all of this (something that is not the norm for job calls) and not providing ANY resouces and links or just commentary on it. It feels a it like ""hey figure out what we mean by this and make it work so we can feel more like we are approaching DEI and hiring better"". 18) Just got an email clarification from someone on the search committee for this call. They said ""For anonymizing statements, simply removing your name from your research, teaching, and DEIJ statements is sufficient. For example, when citing your papers in your research statement, you could simply replace your name with 'Applicant' or something similar. We are trying to reduce our implicit bias. There is no need to remove your name from your CV or any other documents, as we will look at these materials (for all applicants) after evaluating the anonymized portions of the application materials."" 19) Heads up, this also requires FOUR not three letters of recommendation. Not up front, but probably more than most are expecting. 20) @18 Thank you for the info. Just checking, so then there is no need to also delete institution, neither journal names? Also, I couldn't find an email to who to write for questions in the job add. 21) Is anyone else struggling with this submission system? It's horrible! I've started this application three times, saved my progress as a draft. Then when I try to access it later by clicking ""apply now"" it says I've got an incomplete and unsubmitted draft, would I like to apply again? If I click yes, it takes me to a blank application and I have to start over. If I click no, it does nothing. Anyway, maybe don't click apply until you have all your documents prepped. 22) I'm literally gonna send this in redacted like a CIA classified document. Here's how to do it https://www.adobe.com/acrobat/hub/how-to/how-to-black-out-text-in-a-pdf-file  23) I always find the anonymized idea ridiculous.  People know who works on what, and it's really easy to find out who wrote that pub on sea slug genetics in the south carribean.  I don't think it helps as much as they pretend it does.  Even under anon review I get references to my prior work stating clearly that I am the first author.  24) it is a ridiculous concept. 25) Maybe a little early given the most likely high number of applications, but has anyone heard anything? 24) Nope x20 (25) Nothing as of Dec 8 x16. (26) Nothing as of 12/13 x7 27) Looks increasinly likely that this will a post holiday decision 28) Have heard that there were ~ 220 applicantions submitted. (29) Lower than I'd expect based on the 10X 'number applied' column. Here that would suggest nearly 500. 28) That is what I would have expected too- but evidently not! 29) waiting for an update here is killing me! x5 30) Semester hasn't started. I am not expecting to hear anhything until the end of January 31) Any news (32) No as of 1/13 x6 (33) No as of 1/20 x7 (34) Department seminar lists invited speakers as coming 2/8, 2/15, 2/22 (35) link? I don't see (34) Member of department here (non-faculty), they just sent a department email with the semester schedule 36) Are they listed as candidates? No one on this sheet got an interview? 37) there are no names listed on the seminar schedule. 38) huh weird......... 39) Sounds like they haven't announced the decisions but are optimistic that those dates will work for candidates. Honestly they should consider dates in March, most departments have gotten back to people in December/January to schedule talks for Feb.x5 37) Or maybe those dates are for the Ichtyology search that sent out campus invites earlier this month? 38) @37 you have kept my hope alive! let's hope that's it :-) 39) I have a bad feeling about it based on the information here. 40) Candidate for the Ichthyology job here: these are two separate departments in two separate colleges (FWCB vs EEB), I can't see them sharing a seminar series. The Ichthyology job listed possible visit dates as Thursdays in Feb or 1st Thurs in March for the FWCB department. 41) So they skipped the long list and went straight for the shortlist? Bizarre. 42) I'm not willing to believe anything until someone posts that they got an interview. (43) IIRC no letters were required for this job. I am near-certain that we're still waiting. (44) also stated they had a weird decision-making process (first cuts made based on statements, not CV) so I would not be shocked that this is taking foooooreeeeeveeeer. (45) ok what the heck is up with this search!? no news here and the first interviewee seminar is Feb 8!? they must have sent out invitations and no one here got one?? (34) Back with good news- those seminar dates have been ruled 'meaningless' after checking with a search committee member. Nothing on-site for a long while still.(35)  @34 Thanks for checking in on that for us! x6 36) Def nice to get some clarification on this, but ""a long while"" uff would be nice if job things lined up with eachother a bit 37) THey should take a lesson from the Mizzou job that has been sending updates b/c of the length of time its requiring to do blind reviews 38) The length of time this is taking will require most candidates to make other job arrangements for next year before even getting an INVITE at this point. This is a crazyyyy slow process. 39) At this point 90% of the jobs are closed and in the process of negotiating or on-campus interviews. I wonder the impact that might have on their selected pool once --if ever-- they get there. (40) I hope they go straight to in person and skip zoom. At this stage they might even need to skip letter requests. (41) Both of those might be HR requirements. Letters likely are, and take only a week to turn around, but don't expect the letters to be part of the decision making process beyond basic personality screening. 42) is there anyone here with insider insight on whats going on? This is one of the most applied to, slowest, and least transparent processes we have seen this cycle. 43) I have heard that the dean asked the department to hire someone late in the year, so the department had to put the search together at the last minute. They're probably doing their best under the circumstances - though info from the SC regarding progress here would obviously keep us from refreshing every hour and be much appreciated. 44) No idea if this may be causing the delay but I think there has been a lot of turnover with staff lately in the college from HR to admin/office positions. 45) Info from EEB: This search is taking a long time, for a number of reasons - late word that search was possible, breadth of the search, delays in HR, etc... I believe currently aiming to have interviews in late March, but invitations have not yet gone out. 46) Dunno about you, but I've started checking this space regularly for updates on the mystery and drama of it all. Academic jobs are so competitive, I'm confident they'll have strong candidates despite it being so slow. x5 (47) yes, very interested to see how this turns out, especially with the anonymized process. if it works well, that could be a model for other institutions. 48) Other institutions have done it: UConn last year, University of Washington a couple years ago... At some point all these institutions should share their experience and write a best practice (instead of always reinventing the wheels). (49) letters requested as a ""semi-finalist"" x3 (50) To you or letter writers? (51) not 49, but directly to my letter writers. (49) yeah, directly to letter writers x4 (52) https://tinyurl.com/mrebzyab (53) @52 😂😭 x3 (54) any idea how many ""semi-finalists"" there are? x 2. (55) at least 5 based on this job board. (56) For people who had letters requested, any new information? I haven't heard anything in 2 weeks. (58) I received an email from the SC indicating that missing letters wouldn't be a problem a few days after my letter writers were contacted. Aside from that, no. I assume everyone got that email? 59) Same, nothing since the letter communications 60) Invited for on campus interview (Invite received 3/3) x4 (61) not me! oh well, good luck! (62) congrats! Does the email mention how many people they are interviewing? (63) I think they invited 6 (63) for the people invited for in-person interviews, do you mind telling us what group do you work with? (64) how many 'semi-finalist' were considered? (65) I heard there are 6 folks invited x3",46
10/18/2022 21:42,Hofstra University,New York,Sustainability,,https://hofstra.peopleadmin.com/postings/645,Asst Prof,Tenure Track,11/7/2022 19:34,,1,FALSE,,1
10/18/2022 21:35,Peru State College,Nebraska,Organismal Biology / Ecology,,https://nscs.peopleadmin.com/postings/10247,Asst Prof,Tenure Track,,,,FALSE,,
10/18/2022 20:40,Missouri University of Science and Technology,Missouri,Biology Education Specialist ,12/10/2022,https://biosci.mst.edu/biologyeducationspecialist/,Asst / Assoc Prof,Tenure Track,,,,FALSE,,
10/18/2022 16:12,University of Utah,Utah,Cell Biology,11/15/2022,https://employment.utah.edu/salt-lake-city-ut/assistant-professor-in-cell-biology/82F608CB75AF46D78D0D3A6D7F00A4D1/job/,Asst Prof,Tenure Track,10/18/2022 16:12,1) multiple positions,1,FALSE,1) multiple positions,1
